episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
2,24,24,8.149072527885437e-09,-0.004572309592428307,249.74230893452963,1.0748906135559082,0.17044195905327797,0.19511302995185056,0.5337865874171257,0.11048176884651184,-0.00016987466068485446,0.005133401971155156,0.7657515406608582,5.892033725976944,0.0,0.1899917960600304,,0.4942617503305276,-0.18348026958604655,0.3018212839961052,0.4722042704621951,0.11048176884651184,0.9241210992137591,-0.019056489846358698,0.0034684638182322183,0.010386557628711065,0.010000000000000009,0.009500000000000008,0.1772847967222333,150.0,155.16666666666666,,,,,,,,,,,,,,,0.005310647490356739,1.310405820608139,0.8810192892948786,0.0038638468977296725,0.04254557293218871,0.10542705872406562,0.00015088280887691022,0.005922615945261593,0.9261187281287931
5,28,28,4.889443516731262e-09,-0.01673365706977035,300.7874902997698,0.9877961107662746,0.2041102685034275,0.19548054412007332,0.6340648457407951,0.16902394805635726,4.732424973294006e-05,0.005292592653339463,0.6766052756990705,8.978718757629395,0.0,0.28938213441077565,,0.3238425281430994,-0.22290513265345777,0.3565563272152628,0.5999042849455561,0.16902394805635726,0.9291015565395355,-0.013304197591683728,0.005360808223485947,0.015473146523748125,0.009500000000000008,0.009025000000000007,0.09969402171139206,150.0,115.57142857142857,,,,,,,,,,,,,,,0.005555476527661085,1.2740679596151625,0.835033472095217,0.005046453925647906,0.05587966700217554,0.10550469665655068,0.0005715313475645546,0.007987900620459445,0.8508205343742682
7,24,24,5.122274160385132e-09,-0.002833898877725005,306.42738850911456,0.8247693926095963,0.10032736292729776,0.20351161931951842,0.6052830095092455,0.3166992167631785,-0.00046271028683501453,0.004909372752687584,0.5932412594556808,6.984183152516683,0.0,0.3792795875680977,,0.369718961417675,-0.22697634994983673,0.4217340101798375,0.6388419071833292,0.3166992167631785,0.9630533903837204,-0.002726205416062536,0.0026201282938321433,0.019172242532173794,0.009025000000000007,0.008573750000000007,0.20518493093550205,150.0,120.16666666666667,,,,,,,,,,,,,,,0.00391274918608057,1.3125411172707875,0.8360609784722328,0.006574312666392264,0.08678385460128386,0.10560427326709032,0.0011105750309070572,0.008420641456420222,0.7879608311605577
9,24,24,2.7939677238464355e-09,0.0013719995816548665,241.04249382019043,0.8022635926802953,0.17467093902329603,0.243333854402105,0.6007136975725492,0.061979162196318306,-5.5271060091399704e-05,0.005322745341497163,0.39866774280865985,6.363608539104462,0.0,0.4690960697116123,,0.6851142942905426,-0.17196700163185596,0.42306136215726536,0.7449472198883692,0.061979162196318306,0.918912760913372,-0.005103463617463906,0.00018959430356820425,0.003446020185947418,0.00857375000000001,0.008145062500000006,0.2375708371400833,150.0,161.16666666666666,,,,,,,,,,,,,,,0.0039581208936094,1.3947007308403652,0.8126940677563349,0.004585113262389011,0.053124999976716936,0.1057226387783885,0.0017506869917269796,0.008703381773860505,0.7297452827697232
12,28,28,3.026798367500305e-09,-0.006049734307453036,158.31423950195312,0.7312354807342801,0.15150845343513147,0.17995785655719893,0.6293081194162369,0.12932950471128737,2.4001799764456727e-05,0.005170311013768826,0.38719760200807024,7.145271973950522,0.0,0.5721302607487732,,0.6474283444029945,-0.17937135217445238,0.47078139654227663,0.8099952403988157,0.12932950471128737,0.9255140551498958,-0.004800964853659805,0.0006245395966938563,0.0062449968286923,0.008145062500000001,0.007737809375000006,0.2127350206886019,150.0,130.42857142857142,,,,,,,,,,,,,,,0.00467686668603814,1.4391470040593828,0.6425367359604154,0.005315686709114483,0.06304857746831008,0.10587389660733086,0.0025676378115479436,0.007880768489225634,0.6681658257055773
15,28,28,4.423782229423523e-09,0.0070603691690069225,238.25408826555525,0.6817441752978733,0.09224531320588929,0.16610502025910787,0.5804402327963284,0.17028842653547013,-0.00019959722554371444,0.005330384409587298,0.4230710512825421,7.851770630904606,0.0,0.6708289016166329,,0.3604387789964676,-0.28281138464808464,0.39156172424554825,0.43696132728031706,0.17028842653547013,0.8888852425983974,-0.014503274379031999,0.0023071329508508953,0.013441874512604304,0.0077378093750000085,0.007350918906250005,0.19137456800256455,150.0,110.42857142857143,,,,,,,,,,,,,,,0.002634911906040673,1.5297729287828719,0.5851727277040482,0.006079325123989422,0.07551809826067515,0.10604874763105597,0.003510553897025862,0.00875878834631294,0.6139714096560329
18,28,28,5.587935447692871e-09,-0.008157030479716403,125.92259304864066,0.657746434211731,0.0722922830443297,0.16892244666814804,0.5489962814109666,0.24271763222558157,-0.00014846475174376143,0.005095388407685927,0.44309231851782116,10.02924384389605,0.0,0.7674153923033974,,0.44059673483882633,-0.1825276884649481,0.3396391538637025,0.595119273023946,0.24271763222558157,0.927064733845847,-0.0016067998362164612,0.0031890118760722025,0.008348235062190465,0.007350918906250004,0.006983372960937505,0.1105420139751264,150.0,106.71428571428571,,,,,,,,,,,,,,,0.002429834737475695,1.6556562313011713,0.5784407151596886,0.007641019170737958,0.09891183088932719,0.10624142177402973,0.0045478278937350425,0.009110182423942856,0.5651056242064265
22,28,28,2.0954757928848267e-09,-0.0023530342399940957,136.9545189993722,0.6414199663060052,0.0771068511530757,0.1872189204607691,0.6628486556666238,0.11144754077707018,0.0003800513142258361,0.0053794374190537,0.3257096494947161,7.61892443043845,0.0,0.8780161078798419,,0.7139910863978522,-0.19665886727826937,0.45708714532000677,0.8012481608561107,0.11144754077707018,0.9053805874926704,-0.005996196564020855,0.0010849625936576299,0.005002822194780622,0.00698337296093751,0.0066342043128906295,0.20830116367765836,150.0,131.14285714285714,,,,,,,,,,,,,,,0.0032079843596355723,1.6820160746574402,0.43316699990204405,0.007239150877077398,0.0950580361698355,0.10644737684300967,0.005654523465117174,0.01444663044198283,0.5137916441833462
25,28,28,9.313225746154785e-10,-0.016030682483687997,171.60394259861536,0.6388300103800637,0.07314165774732828,0.24791610773120606,0.6115771979093552,0.2894810267857143,-0.0001180646179688795,0.005178802679958088,0.4410358529005732,11.50463433776583,0.0,0.9738654862537252,,0.3137540726789406,-0.30601351442081587,0.5004630567772048,0.5320925808378628,0.2894810267857143,0.9522879464285714,-0.0003437076071090165,0.005125528999737331,0.022004772509847368,0.006634204312890633,0.0062758465778542305,0.07293150720319577,150.0,101.0,,,,,,,,,,,,,,,0.0027801888479319003,1.7887362369469233,0.525906611766134,0.005773472778465865,0.07421875,0.10666668494897229,0.006830645176315946,0.01051261234429798,0.47299996773288744
27,24,24,2.7939677238464355e-09,-0.00142142743182679,139.6260625521342,0.6579605986674627,0.14449000048140684,0.2986273442705472,0.5604221001267433,0.11725260317325592,-0.0001615728540400596,0.0052006629606088,0.34697796031832695,8.920806715885798,0.0,0.995018061867636,,0.4514802520473798,-0.17485177392760912,0.3541104880472024,0.4623088488976161,0.11725260317325592,0.8879882817467054,-0.01821699144784361,0.002589726820588112,0.007055337230364482,0.006275846577854229,0.0059620542489615186,0.10527731974919637,150.0,158.5,,,,,,,,,,,,,,,0.003587463404983282,1.8596991151571274,0.5992731489241123,0.0053199685547345625,0.06263020867481828,0.10686245157072942,0.00787851456940795,0.009839514813696345,0.4380541285217421
