episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m
1,720,42.851401868903295,126.30123359770165,123.19577831451701,7.408401844543263,3.993823103301004,,41.11134112300351,40.86664305208251,0.7807437768206,40.08589927526191,0.0,42.26320312505114,16.6895811741339,39.14720094663166,19.25273216368041,11583.779250704572,1249.2434786750864,1758.793236525537,1335.348228119925,60.74411948823746
2,85,0.0,-76.54895860262343,0.9504662344860502,-77.27226894309979,0.20041746944953134,,11.964743830962107,11.671360587934032,0.07928203092887998,11.592078557005152,0.0,8.424452727556606,0.599403684890556,38.6361344715499,0.0,1375.5869929180872,151.98748519599582,190.4807895270858,148.00976858249973,23.003359848169797
3,720,54.50187030088864,171.44677181467148,141.5979452372162,34.368757499509115,4.22738022190246,2.0231704711914062,39.533235335955396,38.848862669896334,0.6604893601033837,38.18837330979295,0.42193516506813467,42.16471700391127,19.300772806459385,37.31749155113408,18.41005722392023,11585.823251123511,1231.5994559217083,1739.8580905519418,1350.9114528883197,102.23000138550529
4,73,0.0,-63.735080069364216,1.699592538068302,-65.21013267320626,0.19110345903557185,,8.950691170990467,8.690851128892973,0.069335873471573,8.6215152554214,0.0,5.616847184602973,1.422525988412096,32.60506633660313,0.0,1184.3515482030944,136.955185566754,169.7768589273357,153.21053436775912,54.41984774776524
5,720,60.59442141113078,188.9075570298953,136.02430561821097,57.31990839890929,4.1396687568706705,,43.8388630268164,43.59222217206843,0.6602042058948427,42.93201796617359,0.0,41.01539979177104,17.354872472026255,31.934467211676136,15.936440320027916,11596.946298244884,1288.9166510371076,1743.321081081026,1324.5653633985828,143.42529453436907
6,720,45.96103826098714,143.83716186183187,130.52618491265747,17.717059721810813,4.082497453825447,1.8079235553741455,45.18918029102497,44.59439833299257,0.658235743176192,43.93616258981638,0.33767894306220114,42.22975473967622,17.354038229874607,37.10250840008173,24.006994401582382,11582.425014989713,1213.5781715807682,1736.3954008763026,1360.8218905965784,56.20775546782464
7,103,0.0,-59.50875319291107,8.739635247397619,-67.75655602433187,0.4338674831352839,,10.728480428922921,10.455927981995046,0.09580694977194071,10.360121032223105,0.0,28.159729488800803,5.340748038249412,33.878278012165936,0.0,1674.0302849399059,217.3708921489436,272.16358963044246,192.36362316435466,37.66462700592797
8,98,0.0,-76.51987311563067,3.290952114685391,-79.483934739543,0.2893609258038711,,10.712791200028732,10.463528775144368,0.09080134215764701,10.372727432986721,0.0,17.31996247338578,2.0519509131422176,39.74196736977151,0.0,1586.816365658847,187.8378745665262,236.37668009312517,174.24680628154456,13.531085958598025
9,81,0.0,-57.01945825796106,5.430658345117474,-62.060538337199304,0.34628543683124074,,8.741935881087556,8.490278314100578,0.0749518689699471,8.415326445130631,0.0,14.607833485554378,3.8226722553313794,31.030269168599645,0.0,1311.2664210822727,178.7281311913585,225.63806328294135,155.9613410959879,46.40450471869365
10,93,0.0,-56.05152092796274,7.027906961500087,-62.66064830885933,0.3765246389595819,,9.225700281793252,8.984775934135541,0.08652271260507405,8.898253221530467,0.0,13.793966660053407,5.0740965854997615,31.330324154429672,0.0,1509.520950674724,189.77793545512847,236.07728496389012,161.7654075820616,37.23245168854017
